timestamp,open,high,low,close,volume
2026-01-01 00:00:00+00:00,1.8411,1.8427,1.8411,1.8411,804914.7
2026-01-01 00:05:00+00:00,1.8411,1.8431,1.8399,1.8413,1301988.3
2026-01-01 00:10:00+00:00,1.8412,1.8414,1.839,1.8395,516450.6
2026-01-01 00:15:00+00:00,1.8394,1.8419,1.8394,1.8403,596891.2
2026-01-01 00:20:00+00:00,1.8402,1.8428,1.8402,1.8414,464304.0
2026-01-01 00:25:00+00:00,1.8415,1.8429,1.8413,1.8428,470502.9
2026-01-01 00:30:00+00:00,1.8429,1.8451,1.8424,1.8436,1681330.8
2026-01-01 00:35:00+00:00,1.8437,1.8445,1.8419,1.842,886660.1
2026-01-01 00:40:00+00:00,1.842,1.8429,1.8409,1.8427,784241.5
2026-01-01 00:45:00+00:00,1.8427,1.8445,1.8414,1.8443,1219804.8
2026-01-01 00:50:00+00:00,1.8442,1.8486,1.8439,1.8449,2160470.9
2026-01-01 00:55:00+00:00,1.8449,1.8451,1.8439,1.8442,309033.6
2026-01-01 01:00:00+00:00,1.8442,1.845,1.8429,1.8429,830942.7
2026-01-01 01:05:00+00:00,1.8429,1.8455,1.8425,1.8452,805322.9
2026-01-01 01:10:00+00:00,1.8452,1.8463,1.8446,1.8455,431082.0
2026-01-01 01:15:00+00:00,1.8456,1.8465,1.8423,1.8425,935302.6
2026-01-01 01:20:00+00:00,1.8426,1.8443,1.8415,1.8441,701653.7
2026-01-01 01:25:00+00:00,1.8441,1.8441,1.8411,1.8411,550632.7
2026-01-01 01:30:00+00:00,1.8411,1.842,1.8399,1.8402,712812.2
2026-01-01 01:35:00+00:00,1.8402,1.8414,1.839,1.8409,496693.1
2026-01-01 01:40:00+00:00,1.8409,1.8429,1.8402,1.842,448815.8
2026-01-01 01:45:00+00:00,1.8421,1.8422,1.8397,1.8401,313800.0
2026-01-01 01:50:00+00:00,1.8401,1.8414,1.8394,1.841,494001.7
2026-01-01 01:55:00+00:00,1.841,1.8416,1.84,1.8403,329611.9
2026-01-01 02:00:00+00:00,1.8403,1.8406,1.8393,1.8406,341454.5
2026-01-01 02:05:00+00:00,1.8406,1.8416,1.8405,1.8411,353920.1
2026-01-01 02:10:00+00:00,1.8412,1.8418,1.8402,1.8407,393863.7
2026-01-01 02:15:00+00:00,1.8407,1.8411,1.8398,1.8398,349548.8
2026-01-01 02:20:00+00:00,1.8399,1.8404,1.8384,1.8394,537264.7
2026-01-01 02:25:00+00:00,1.8394,1.8397,1.8379,1.8384,449162.7
2026-01-01 02:30:00+00:00,1.8383,1.842,1.8383,1.8402,1344093.2
2026-01-01 02:35:00+00:00,1.8403,1.8407,1.839,1.84,1702051.7
2026-01-01 02:40:00+00:00,1.84,1.8407,1.8399,1.8405,223740.1
2026-01-01 02:45:00+00:00,1.8406,1.8406,1.8391,1.8393,520346.3
2026-01-01 02:50:00+00:00,1.8393,1.8399,1.8386,1.839,436617.2
2026-01-01 02:55:00+00:00,1.839,1.8397,1.8387,1.8387,377395.8
2026-01-01 03:00:00+00:00,1.8388,1.8397,1.8382,1.8384,546877.1
2026-01-01 03:05:00+00:00,1.8384,1.8392,1.8378,1.8378,422378.5
2026-01-01 03:10:00+00:00,1.8379,1.8405,1.8378,1.8405,683883.8
2026-01-01 03:15:00+00:00,1.8405,1.8408,1.8394,1.8399,405469.2
2026-01-01 03:20:00+00:00,1.8398,1.8407,1.8389,1.8395,254766.9
2026-01-01 03:25:00+00:00,1.8394,1.8401,1.8386,1.8392,358051.4
2026-01-01 03:30:00+00:00,1.8392,1.8401,1.8388,1.8401,233733.0
2026-01-01 03:35:00+00:00,1.84,1.8401,1.8382,1.8384,296734.0
2026-01-01 03:40:00+00:00,1.8383,1.8388,1.8382,1.8384,238458.2
2026-01-01 03:45:00+00:00,1.8384,1.8385,1.8363,1.8369,964651.4
2026-01-01 03:50:00+00:00,1.8369,1.8369,1.8341,1.8348,1259123.7
2026-01-01 03:55:00+00:00,1.8347,1.8354,1.8328,1.8335,1116314.6
2026-01-01 04:00:00+00:00,1.8334,1.8336,1.8323,1.8329,705553.3
2026-01-01 04:05:00+00:00,1.833,1.8337,1.8309,1.8309,968659.9
2026-01-01 04:10:00+00:00,1.831,1.8311,1.8275,1.8278,2794922.8
2026-01-01 04:15:00+00:00,1.8277,1.828,1.8247,1.8272,2076300.2
2026-01-01 04:20:00+00:00,1.8273,1.828,1.8265,1.8279,728695.3
2026-01-01 04:25:00+00:00,1.828,1.8295,1.8279,1.8287,899521.3
2026-01-01 04:30:00+00:00,1.8286,1.8295,1.8286,1.8291,380022.4
2026-01-01 04:35:00+00:00,1.8291,1.8306,1.8291,1.8306,280623.0
2026-01-01 04:40:00+00:00,1.8305,1.831,1.828,1.8281,651273.4
2026-01-01 04:45:00+00:00,1.8281,1.8287,1.8277,1.8279,691820.5
2026-01-01 04:50:00+00:00,1.8279,1.8296,1.827,1.8296,795427.3
2026-01-01 04:55:00+00:00,1.8296,1.831,1.8295,1.8298,791120.9
2026-01-01 05:00:00+00:00,1.8297,1.8348,1.8297,1.8347,861380.4
2026-01-01 05:05:00+00:00,1.8348,1.8422,1.8347,1.8405,2654908.5
2026-01-01 05:10:00+00:00,1.8405,1.8439,1.8403,1.8436,1506021.2
2026-01-01 05:15:00+00:00,1.8437,1.8475,1.8434,1.8468,2485252.7
2026-01-01 05:20:00+00:00,1.8468,1.8488,1.846,1.8472,2759945.8
2026-01-01 05:25:00+00:00,1.8473,1.8509,1.8467,1.8509,1655829.4
2026-01-01 05:30:00+00:00,1.8509,1.8545,1.8485,1.8497,4692510.7
2026-01-01 05:35:00+00:00,1.8497,1.8497,1.8459,1.8469,1189737.1
2026-01-01 05:40:00+00:00,1.8469,1.8479,1.8463,1.847,578009.1
2026-01-01 05:45:00+00:00,1.847,1.8479,1.8462,1.8464,607679.5
2026-01-01 05:50:00+00:00,1.8464,1.8475,1.8458,1.8464,686625.2
2026-01-01 05:55:00+00:00,1.8464,1.8464,1.8432,1.844,759536.4
2026-01-01 06:00:00+00:00,1.844,1.8465,1.8432,1.8463,946365.0
2026-01-01 06:05:00+00:00,1.8464,1.8466,1.8444,1.8448,803257.3
2026-01-01 06:10:00+00:00,1.8448,1.8463,1.8442,1.8462,599253.8
2026-01-01 06:15:00+00:00,1.8461,1.8462,1.8433,1.8449,431763.8
2026-01-01 06:20:00+00:00,1.8448,1.8459,1.8445,1.8459,436287.6
2026-01-01 06:25:00+00:00,1.8459,1.8462,1.8455,1.8456,279267.7
2026-01-01 06:30:00+00:00,1.8455,1.8464,1.8449,1.8464,283060.5
2026-01-01 06:35:00+00:00,1.8464,1.8464,1.8446,1.8453,409246.6
2026-01-01 06:40:00+00:00,1.8453,1.8458,1.8446,1.8451,336476.9
2026-01-01 06:45:00+00:00,1.8451,1.847,1.845,1.8451,449416.5
2026-01-01 06:50:00+00:00,1.8451,1.8465,1.8451,1.8454,355265.3
2026-01-01 06:55:00+00:00,1.8454,1.8457,1.844,1.8444,395601.1
2026-01-01 07:00:00+00:00,1.8444,1.8461,1.8443,1.8454,316970.4
2026-01-01 07:05:00+00:00,1.8454,1.846,1.845,1.8451,219264.0
2026-01-01 07:10:00+00:00,1.8452,1.8452,1.8432,1.8441,566130.2
2026-01-01 07:15:00+00:00,1.8441,1.8453,1.8439,1.8445,288461.1
2026-01-01 07:20:00+00:00,1.8444,1.8444,1.8427,1.8428,630480.8
2026-01-01 07:25:00+00:00,1.8429,1.844,1.8419,1.8425,636675.2
2026-01-01 07:30:00+00:00,1.8425,1.8435,1.8425,1.8435,572289.7
2026-01-01 07:35:00+00:00,1.8435,1.8443,1.8428,1.8429,284238.1
2026-01-01 07:40:00+00:00,1.8429,1.8439,1.842,1.8429,463026.4
2026-01-01 07:45:00+00:00,1.8429,1.8429,1.8404,1.8415,482879.3
2026-01-01 07:50:00+00:00,1.8415,1.843,1.8412,1.8413,660416.6
2026-01-01 07:55:00+00:00,1.8414,1.8418,1.8404,1.8413,527830.6
2026-01-01 08:00:00+00:00,1.8413,1.8421,1.8405,1.8411,844266.2
2026-01-01 08:05:00+00:00,1.8411,1.8435,1.8409,1.8433,472388.5
2026-01-01 08:10:00+00:00,1.8433,1.8439,1.8419,1.8428,571220.6
2026-01-01 08:15:00+00:00,1.8428,1.8452,1.8427,1.8445,508576.5
2026-01-01 08:20:00+00:00,1.8446,1.8457,1.8438,1.844,570576.7
2026-01-01 08:25:00+00:00,1.8439,1.8452,1.8439,1.845,330743.6
2026-01-01 08:30:00+00:00,1.845,1.8466,1.8449,1.8461,740448.8
2026-01-01 08:35:00+00:00,1.8462,1.8466,1.8453,1.8462,303284.7
2026-01-01 08:40:00+00:00,1.8462,1.8462,1.8448,1.8456,516364.7
2026-01-01 08:45:00+00:00,1.8456,1.8473,1.8456,1.8463,538680.5
2026-01-01 08:50:00+00:00,1.8462,1.8468,1.8461,1.8466,302988.4
2026-01-01 08:55:00+00:00,1.8467,1.8504,1.8463,1.8489,1405668.5
2026-01-01 09:00:00+00:00,1.8489,1.8512,1.8486,1.8509,1052387.7
2026-01-01 09:05:00+00:00,1.851,1.8542,1.85,1.8528,1623107.2
2026-01-01 09:10:00+00:00,1.8527,1.8534,1.8509,1.8514,737327.4
2026-01-01 09:15:00+00:00,1.8514,1.8529,1.851,1.8518,460505.8
2026-01-01 09:20:00+00:00,1.8519,1.8522,1.8496,1.8504,878603.2
2026-01-01 09:25:00+00:00,1.8504,1.8506,1.8482,1.849,725948.5
2026-01-01 09:30:00+00:00,1.8491,1.8496,1.8482,1.8487,396269.5
2026-01-01 09:35:00+00:00,1.8487,1.8506,1.8486,1.8505,609131.8
2026-01-01 09:40:00+00:00,1.8505,1.8516,1.85,1.8508,312499.4
2026-01-01 09:45:00+00:00,1.8508,1.8511,1.8504,1.8509,256547.4
2026-01-01 09:50:00+00:00,1.8508,1.8522,1.8505,1.8511,234419.6
2026-01-01 09:55:00+00:00,1.8511,1.8516,1.8501,1.8511,430424.8
2026-01-01 10:00:00+00:00,1.8511,1.8517,1.8501,1.8516,453058.3
2026-01-01 10:05:00+00:00,1.8517,1.8523,1.8514,1.8515,742601.6
2026-01-01 10:10:00+00:00,1.8515,1.8523,1.8513,1.8519,259355.1
2026-01-01 10:15:00+00:00,1.8519,1.8519,1.851,1.8516,279469.3
2026-01-01 10:20:00+00:00,1.8516,1.8519,1.8514,1.8516,235255.6
2026-01-01 10:25:00+00:00,1.8516,1.8519,1.8512,1.8518,372200.2
2026-01-01 10:30:00+00:00,1.8518,1.8531,1.8515,1.852,748426.3
2026-01-01 10:35:00+00:00,1.8519,1.8528,1.8515,1.8525,338618.3
2026-01-01 10:40:00+00:00,1.8525,1.8531,1.8523,1.8529,284909.8
2026-01-01 10:45:00+00:00,1.8528,1.8538,1.8518,1.8531,646987.0
2026-01-01 10:50:00+00:00,1.853,1.8532,1.8521,1.8527,324426.2
2026-01-01 10:55:00+00:00,1.8526,1.853,1.8518,1.8523,260528.8
2026-01-01 11:00:00+00:00,1.8523,1.8532,1.8521,1.8532,511265.3
2026-01-01 11:05:00+00:00,1.8532,1.8538,1.8528,1.8531,496806.9
2026-01-01 11:10:00+00:00,1.8531,1.8545,1.853,1.853,731014.6
2026-01-01 11:15:00+00:00,1.853,1.8554,1.8507,1.8507,1299044.2
2026-01-01 11:20:00+00:00,1.8507,1.8517,1.8505,1.8511,309749.9
2026-01-01 11:25:00+00:00,1.8511,1.8516,1.8506,1.8514,404996.9
2026-01-01 11:30:00+00:00,1.8514,1.852,1.8497,1.8501,724330.6
2026-01-01 11:35:00+00:00,1.8501,1.8507,1.8489,1.8498,823860.1
2026-01-01 11:40:00+00:00,1.8498,1.8514,1.8498,1.8514,326353.1
2026-01-01 11:45:00+00:00,1.8514,1.8552,1.8513,1.8542,1893875.5
2026-01-01 11:50:00+00:00,1.8542,1.8542,1.8528,1.8539,810707.8
2026-01-01 11:55:00+00:00,1.8539,1.8544,1.8533,1.8543,377282.7
2026-01-01 12:00:00+00:00,1.8544,1.8554,1.8535,1.8549,769175.1
2026-01-01 12:05:00+00:00,1.855,1.855,1.8532,1.854,486874.7
2026-01-01 12:10:00+00:00,1.854,1.8542,1.8525,1.8526,460624.8
2026-01-01 12:15:00+00:00,1.8525,1.8526,1.851,1.8517,601165.4
2026-01-01 12:20:00+00:00,1.8518,1.8522,1.8502,1.851,523486.2
2026-01-01 12:25:00+00:00,1.851,1.8518,1.8507,1.8514,360385.3
2026-01-01 12:30:00+00:00,1.8513,1.8521,1.8508,1.8515,540650.8
2026-01-01 12:35:00+00:00,1.8516,1.8528,1.8515,1.8528,201446.2
2026-01-01 12:40:00+00:00,1.8528,1.8532,1.8516,1.8519,682458.1
2026-01-01 12:45:00+00:00,1.8519,1.8533,1.8519,1.8523,518620.4
2026-01-01 12:50:00+00:00,1.8524,1.8525,1.8515,1.8519,214497.0
2026-01-01 12:55:00+00:00,1.8519,1.8525,1.8515,1.8516,240249.4
2026-01-01 13:00:00+00:00,1.8515,1.8519,1.851,1.8516,322549.6
